Type,Rotational speed (rpm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
1.0,1453.0,153.0,6609.6,6573.217140958996,9.699999999999989
1.0,1376.0,74.0,4432.599999999999,8631.253544374644,11.099999999999966
0.0,1571.0,0.0,0.0,6481.880570543628,11.0
0.0,1520.0,73.0,2868.8999999999996,6255.539291827996,7.800000000000011
0.0,2007.0,116.0,2296.8,4161.416460798112,9.799999999999955
0.0,1540.0,71.0,2676.7000000000003,6079.819542737208,11.400000000000034
0.0,1872.0,202.0,4120.799999999999,3999.1217843136624,9.400000000000034
1.0,1498.0,3.0,148.5,7765.074561877892,10.300000000000011
0.0,1443.0,52.0,2563.6,7449.7529072370835,10.699999999999989
0.0,1398.0,79.0,4179.099999999999,7744.465714070343,11.199999999999989
0.0,1627.0,124.0,4042.4,5554.356755497779,9.400000000000034
0.0,1591.0,122.0,4477.400000000001,6114.555085510398,10.200000000000045
0.0,1690.0,244.0,7490.8,5433.175054873308,11.199999999999989
0.0,1488.0,107.0,4558.2,6638.05961332909,11.300000000000011
0.0,1401.0,114.0,4856.400000000001,6249.947256904606,9.799999999999955
1.0,1645.0,86.0,2700.4,5409.089511195786,11.0
0.0,1497.0,207.0,7803.900000000001,5910.058347712727,10.199999999999989
0.0,1429.0,201.0,8904.3,6629.252681923525,11.199999999999989
0.0,1540.0,21.0,835.8,6418.483230794186,9.0
0.0,2025.0,64.0,1369.6,4538.030588110456,8.899999999999977
0.0,1481.0,124.0,5046.8,6312.161263421196,9.700000000000045
0.0,1378.0,64.0,3040.0,6854.4315713573305,11.199999999999989
0.0,1334.0,88.0,4813.6,7641.37958713055,9.200000000000045
1.0,1586.0,131.0,4283.700000000001,5430.996883966819,11.5
0.0,1514.0,196.0,8212.4,6643.065217623809,9.5
2.0,1692.0,125.0,3625.0,5138.388944211465,9.300000000000011
0.0,1611.0,183.0,5929.2,5465.994226127808,11.199999999999989
0.0,1517.0,107.0,4194.400000000001,6227.3068458477355,11.699999999999989
0.0,1296.0,41.0,2578.9,8536.586885746472,10.100000000000023
0.0,1399.0,111.0,5461.200000000001,7207.944520690277,8.099999999999966
0.0,1514.0,9.0,341.09999999999997,6008.882380619149,10.199999999999989
1.0,1365.0,56.0,2727.2000000000003,6961.298081456943,10.899999999999977
1.0,1183.0,170.0,10438.0,7606.445076822632,9.5
0.0,1343.0,98.0,4919.6,7060.059282510295,9.300000000000011
1.0,1541.0,12.0,442.79999999999995,5954.668963393701,11.399999999999977
0.0,1616.0,114.0,3898.8,5787.567650149261,11.100000000000023
0.0,1771.0,202.0,6383.200000000001,5860.494487614592,8.5
0.0,1534.0,83.0,3295.1000000000004,6377.412142836256,11.400000000000034
0.0,1491.0,101.0,4555.1,7041.7856852419145,11.300000000000011
0.0,1853.0,166.0,4365.8,5103.4020740259875,11.299999999999955
0.0,1798.0,89.0,2269.5,4801.296052481281,10.399999999999977
0.0,1440.0,100.0,4340.0,6544.565815958257,8.299999999999955
0.0,1386.0,35.0,1435.0,5950.804804429787,10.800000000000011
0.0,1423.0,114.0,5460.599999999999,7137.876532539713,9.399999999999977
0.0,1540.0,113.0,3853.3,5499.253220353813,11.199999999999989
1.0,1380.0,5.0,236.5,6835.477295680671,9.800000000000011
1.0,1605.0,142.0,4231.6,5008.641167618207,9.799999999999955
1.0,1440.0,111.0,4162.5,5654.8667764616275,9.899999999999977
2.0,1319.0,15.0,819.0,7541.644492354587,11.199999999999989
0.0,1738.0,128.0,3302.4,4695.6757074675925,8.799999999999955
0.0,1619.0,45.0,1804.5,6798.605469903039,10.699999999999989
1.0,1553.0,18.0,628.1999999999999,5675.779311559023,10.300000000000011
0.0,1369.0,208.0,11689.6,8056.907575445361,9.5
0.0,1681.0,197.0,5732.700000000001,5122.58673316391,10.200000000000045
0.0,1467.0,216.0,7948.799999999999,5653.358811987904,11.399999999999977
0.0,1575.0,42.0,1587.6,6234.4906210489435,11.199999999999989
0.0,1503.0,191.0,6971.5,5744.873405986975,8.899999999999977
1.0,1443.0,13.0,509.6,5923.5357801966275,10.699999999999989
0.0,1249.0,143.0,8637.199999999999,7900.016438325084,11.0
1.0,1710.0,190.0,5035.0,4745.375703247382,9.399999999999977
0.0,1550.0,54.0,1998.0,6005.677956112488,11.0
0.0,1737.0,97.0,2541.4,4765.733223642645,10.800000000000011
0.0,1559.0,196.0,7056.0,5877.291536335785,9.0
0.0,1413.0,122.0,5673.0,6880.559150259685,9.700000000000045
0.0,1416.0,209.0,12916.199999999999,9163.900106815283,9.699999999999989
0.0,1312.0,49.0,3606.3999999999996,10112.074657570729,9.299999999999955
1.0,1555.0,109.0,4425.400000000001,6611.272299969481,11.700000000000045
2.0,1390.0,194.0,9506.0,7132.4625212000265,11.599999999999966
0.0,1564.0,26.0,1014.0,6387.486183278767,9.800000000000011
1.0,1960.0,20.0,418.0,4289.740048721743,11.199999999999989
0.0,1981.0,44.0,941.5999999999999,4439.426466689783,9.199999999999989
1.0,1483.0,28.0,1142.3999999999999,6336.215391172182,9.899999999999977
1.0,1996.0,203.0,4019.4,4138.6084981330505,8.900000000000034
0.0,1440.0,12.0,493.20000000000005,6197.733987001944,9.200000000000045
0.0,1713.0,116.0,3248.0,5022.778334559362,11.399999999999977
0.0,1968.0,130.0,2678.0,4245.422648355104,9.199999999999989
0.0,1832.0,178.0,4076.2,4393.286942584062,8.0
0.0,1278.0,18.0,972.0,7226.91974031796,10.699999999999989
2.0,1385.0,98.0,4135.6,6120.555527478756,10.199999999999989
1.0,1693.0,73.0,2511.2,6098.79476236489,11.199999999999989
1.0,1412.0,219.0,10752.9,7260.136846641916,11.0
0.0,1567.0,172.0,6604.8,6301.280880864263,11.400000000000034
2.0,1498.0,37.0,1424.5,6039.502437016138,9.399999999999977
1.0,1427.0,13.0,561.6,6455.595912008594,9.600000000000023
0.0,1675.0,46.0,1366.2,5209.546017815274,11.199999999999989
0.0,1694.0,36.0,975.6,4807.4116861802695,11.100000000000023
1.0,1479.0,105.0,4557.0,6721.8144734737925,10.799999999999955
2.0,1404.0,184.0,7488.8,5983.980022851695,10.800000000000011
2.0,1600.0,67.0,2170.7999999999997,5428.672105403162,11.300000000000011
0.0,1710.0,163.0,4449.900000000001,4888.632328251077,11.200000000000045
0.0,1511.0,120.0,4284.0,5648.866334493272,11.300000000000011
1.0,1455.0,162.0,7581.599999999999,7130.787005118113,10.900000000000034
2.0,1570.0,160.0,5728.0,5885.878556255597,12.0
0.0,1549.0,189.0,6558.3,5628.718253608249,11.399999999999977
0.0,1315.0,128.0,7692.8,8276.159326739391,10.699999999999989
0.0,1525.0,227.0,8989.2,6324.026011676254,7.699999999999989
1.0,1660.0,50.0,1350.0,4693.539424463151,9.800000000000011
1.0,1337.0,32.0,1753.6,7672.565130205184,11.5
0.0,1369.0,198.0,8791.199999999999,6365.243707291351,10.200000000000045
0.0,1760.0,63.0,1631.6999999999998,4773.545317374572,9.399999999999977
0.0,1349.0,92.0,4848.400000000001,7444.768246893389,10.5
2.0,1671.0,108.0,3434.4,5564.577403597457,10.899999999999977
1.0,1554.0,59.0,1929.3000000000002,5321.418132209607,9.899999999999977
0.0,1336.0,29.0,1655.9,7988.609351156319,9.800000000000011
0.0,1382.0,13.0,681.1999999999999,7583.469562549378,8.699999999999989
1.0,1314.0,136.0,6759.200000000001,6838.807383893478,11.099999999999966
0.0,1589.0,190.0,6840.0,5990.388871865017,11.100000000000023
0.0,1444.0,161.0,7679.700000000001,7212.971068936022,11.100000000000023
0.0,1580.0,196.0,8388.8,7081.5687202118725,9.199999999999989
1.0,1619.0,17.0,504.9,5035.376121100256,11.099999999999966
0.0,1498.0,101.0,4504.6,6996.410615348565,9.5
0.0,1422.0,186.0,7942.200000000001,6358.52069901267,9.900000000000034
0.0,1550.0,20.0,794.0,6443.930131288264,9.900000000000034
0.0,1725.0,209.0,6061.0,5238.60574986098,7.800000000000011
2.0,1444.0,174.0,7081.8,6154.463784186501,8.5
0.0,2737.0,142.0,1249.6000000000001,2522.2381339100775,11.300000000000011
0.0,1423.0,186.0,8593.2,6884.548972929745,8.600000000000023
0.0,1422.0,15.0,714.0,7088.187008735435,10.0
0.0,1385.0,42.0,1776.6,6135.059213562827,9.0
0.0,1530.0,23.0,880.9,6136.472930256942,9.900000000000034
1.0,1289.0,185.0,9527.5,6951.663863985934,9.399999999999977
2.0,1435.0,104.0,5720.0,8265.006672819147,11.199999999999989
0.0,1501.0,226.0,10124.8,7041.858989070498,11.199999999999989
2.0,1557.0,47.0,1837.7,6375.202556003232,11.0
0.0,1538.0,173.0,5570.6,5186.099264643984,10.199999999999989
2.0,1341.0,134.0,7946.2,8327.451062797001,9.699999999999989
1.0,1335.0,48.0,2424.0,7059.9440907796625,11.099999999999966
2.0,1499.0,147.0,5527.2,5902.256725956312,11.300000000000011
0.0,1470.0,83.0,3344.8999999999996,6203.703013043763,11.100000000000023
0.0,1557.0,113.0,4644.3,6701.299873445852,10.700000000000045
0.0,1379.0,91.0,4977.7,7899.147264357593,10.599999999999966
0.0,1261.0,98.0,5546.8,7474.121194253429,9.400000000000034
0.0,1608.0,86.0,2700.4,5287.4260996977655,9.399999999999977
0.0,1501.0,69.0,2497.8,5690.073558132858,8.100000000000023
0.0,1589.0,120.0,4536.0,6289.908315458268,9.700000000000045
0.0,1534.0,3.0,115.80000000000001,6200.708028047343,9.600000000000023
2.0,1925.0,9.0,184.5,4132.503336409573,8.900000000000034
1.0,1522.0,63.0,2242.8,5674.05143559955,9.400000000000034
1.0,1582.0,177.0,5894.099999999999,5516.699531556748,11.300000000000011
1.0,1530.0,71.0,2449.5,5527.632273991241,9.899999999999977
1.0,1678.0,4.0,131.2,5763.607770177882,11.699999999999989
0.0,1590.0,23.0,655.5,4745.375703247382,9.699999999999989
1.0,1364.0,167.0,8233.1,7041.900876972545,8.899999999999977
0.0,1680.0,111.0,3241.2,5137.132307150029,9.5
2.0,1558.0,137.0,5027.900000000001,5987.728990084978,10.5
0.0,1642.0,100.0,2990.0,5141.300153403791,9.899999999999977
1.0,1685.0,140.0,4116.0,5187.711948872825,9.199999999999989
0.0,1629.0,52.0,1773.2,5817.067205166469,10.0
1.0,1432.0,68.0,2903.6000000000004,6403.236034448764,8.899999999999977
0.0,1349.0,105.0,5355.0,7204.614432477473,8.600000000000023
1.0,1350.0,22.0,1172.6,7535.109979635119,11.0
0.0,1991.0,36.0,738.0,4274.189165086474,10.5
0.0,1676.0,98.0,3175.2,5686.534030409812,9.5
0.0,2129.0,148.0,2841.6,4280.608486075308,10.599999999999966
1.0,1431.0,129.0,5456.7,6338.822913074661,9.399999999999977
0.0,1450.0,66.0,2864.4,6590.01418968019,9.899999999999977
0.0,1370.0,42.0,2599.7999999999997,8880.549393412508,11.400000000000034
2.0,1846.0,179.0,4886.7,5277.43583505935,10.899999999999977
2.0,1563.0,28.0,1142.3999999999999,6678.020671882751,9.299999999999955
0.0,1411.0,138.0,6389.4,6841.268298138789,11.200000000000045
0.0,1411.0,202.0,9393.0,6870.820213033557,11.300000000000011
0.0,1620.0,51.0,1805.3999999999999,6005.468516602249,12.0
0.0,1351.0,155.0,9021.0,8233.925849499632,9.599999999999966
0.0,1453.0,208.0,9152.0,6694.943384310088,9.100000000000023
0.0,1426.0,172.0,9184.8,7974.241800753899,8.700000000000045
0.0,1504.0,58.0,2198.2,5969.1935934287985,11.199999999999989
0.0,1560.0,37.0,1402.3,6191.450801694765,10.899999999999977
0.0,1398.0,144.0,6724.8,6836.79676459518,10.800000000000011
0.0,1474.0,10.0,507.0,7825.8957956513905,10.0
0.0,1366.0,57.0,3169.2000000000003,7953.423513436112,9.400000000000034
1.0,1644.0,5.0,173.0,5956.710998618535,8.400000000000034
1.0,1424.0,2.0,91.0,6785.002373712996,11.300000000000011
0.0,1622.0,217.0,7291.200000000001,5707.1428782173625,11.400000000000034
0.0,1569.0,155.0,5921.0,6276.462298900905,11.099999999999966
0.0,1496.0,88.0,3933.6000000000004,7002.735688557792,10.799999999999955
0.0,1507.0,163.0,8541.199999999999,8269.38395858315,9.0
1.0,1467.0,78.0,3088.8,6083.50567811742,10.700000000000045
0.0,1543.0,39.0,1290.9,5348.38346915292,9.199999999999989
2.0,1388.0,176.0,8888.0,7340.226515357432,8.800000000000011
1.0,1482.0,73.0,3241.2,6890.6436626777095,9.300000000000011
2.0,1492.0,222.0,9701.400000000001,6827.769921703864,11.300000000000011
0.0,1459.0,96.0,3859.2000000000003,6142.002133327261,11.0
0.0,2033.0,15.0,289.5,4108.878559654579,11.100000000000023
0.0,1968.0,171.0,3488.3999999999996,4204.204952740004,9.700000000000045
0.0,1464.0,159.0,7504.8,7236.218854572586,8.399999999999977
0.0,1572.0,71.0,2548.9,5909.838436226974,10.899999999999977
1.0,1454.0,30.0,1404.0,7125.8861205785115,9.0
0.0,1537.0,187.0,6937.7,5971.403180261824,9.300000000000011
0.0,1394.0,121.0,5360.299999999999,6466.884701610494,10.399999999999977
0.0,1294.0,126.0,6262.200000000001,6734.715947304535,9.700000000000045
1.0,1486.0,144.0,5702.400000000001,6162.2968218694505,8.899999999999977
0.0,1603.0,203.0,6881.7,5690.649516786015,9.5
1.0,1449.0,157.0,6405.599999999999,6190.94814687019,10.600000000000023
0.0,1326.0,173.0,10795.199999999999,8664.763866012936,11.0
0.0,1498.0,11.0,413.6,5898.319263163813,10.199999999999989
0.0,1609.0,193.0,6870.8,5998.389461156159,10.800000000000011
0.0,1539.0,72.0,2894.4,6478.780865792087,11.199999999999989
0.0,1425.0,173.0,8840.300000000001,7625.430768425826,8.600000000000023
0.0,1315.0,28.0,1554.0,7642.709528020569,10.799999999999955
2.0,1657.0,187.0,6189.7,5743.532993121445,10.899999999999977
1.0,1578.0,34.0,1037.0,5040.0570941541055,8.800000000000011
0.0,1666.0,203.0,6232.099999999999,5356.017539301142,8.799999999999955
1.0,1325.0,204.0,12729.6,8658.22935329347,11.400000000000034
1.0,1836.0,31.0,706.8000000000001,4383.652725113055,10.199999999999989
0.0,1437.0,120.0,5112.0,6410.545473356117,11.199999999999989
0.0,1381.0,27.0,1560.6,8358.919349210459,9.299999999999955
0.0,1443.0,74.0,3396.6,6935.97684466901,8.400000000000034
0.0,1479.0,240.0,10464.0,6752.7905770381885,8.800000000000011
1.0,1487.0,183.0,6148.8,5232.1340689945855,10.800000000000011
1.0,1597.0,203.0,6780.2,5585.730794131628,8.599999999999966
0.0,1891.0,135.0,3064.5,4495.168792339979,8.599999999999966
1.0,1766.0,96.0,2496.0,4808.312276074298,9.699999999999989
1.0,1445.0,169.0,6962.8,6234.385901293826,11.400000000000034
2.0,1336.0,111.0,7059.6,8897.995704615443,9.100000000000023
0.0,1450.0,59.0,2767.1,7121.466946912463,9.5
0.0,1383.0,147.0,7158.900000000001,7053.095418794837,10.5
0.0,1662.0,37.0,1147.0,5395.37122327511,8.800000000000011
1.0,1555.0,5.0,193.5,6301.877783468446,11.300000000000011
0.0,1310.0,40.0,2388.0,8189.8178886432315,9.799999999999955
0.0,1681.0,206.0,5891.6,5034.569778985836,9.5
0.0,1340.0,130.0,7280.0,7858.1704241792695,9.199999999999989
1.0,1328.0,11.0,541.2,6842.137472106283,9.300000000000011
0.0,1388.0,128.0,6323.2,7180.3403932407355,10.800000000000011
0.0,1470.0,70.0,2793.0,6142.127797033405,9.199999999999989
0.0,1688.0,202.0,6464.0,5656.542292543542,10.100000000000023
0.0,1450.0,63.0,2715.3,6544.4610962031375,10.899999999999977
0.0,1847.0,69.0,1628.4,4564.650349861874,9.699999999999989
0.0,1344.0,206.0,10506.0,7177.91089492196,9.5
0.0,1678.0,114.0,3898.8,6009.615418904988,10.899999999999977
0.0,1393.0,193.0,9707.9,7337.493329748808,10.200000000000045
1.0,1378.0,176.0,8254.4,6767.849277824395,9.400000000000034
1.0,1411.0,44.0,2411.2,8097.224681166428,9.199999999999989
0.0,1815.0,49.0,1151.5,4466.559355241288,11.200000000000045
0.0,1515.0,179.0,7177.900000000001,6361.88220315201,10.0
0.0,1295.0,51.0,2616.2999999999997,6956.899851741918,8.300000000000011
0.0,1701.0,145.0,3987.5,4898.528345109885,9.399999999999977
1.0,1347.0,29.0,1389.1,6756.654736002104,9.199999999999989
1.0,1372.0,65.0,3783.0,8361.914334206882,9.399999999999977
2.0,1372.0,86.0,3956.0,6609.073185111967,9.099999999999966
0.0,1744.0,111.0,2985.8999999999996,4912.78070378167,11.099999999999966
1.0,1431.0,46.0,2010.2,6548.618470481389,11.100000000000023
1.0,1375.0,108.0,5551.2,7401.068693081954,11.100000000000023
0.0,1460.0,143.0,6649.5,7109.424175073702,9.5
0.0,1791.0,63.0,1719.9,5120.199122747182,10.0
0.0,1458.0,15.0,676.5,6885.931273697324,7.900000000000034
0.0,1289.0,128.0,7027.2,7410.608662773355,9.100000000000023
0.0,1517.0,50.0,2039.9999999999998,6481.482635474174,9.799999999999955
0.0,1591.0,68.0,2114.8,5181.543955296278,9.899999999999977
0.0,1422.0,152.0,6444.8,6313.847251478623,9.300000000000011
0.0,1416.0,156.0,9157.2,8704.222269742024,9.0
0.0,1754.0,84.0,2326.7999999999997,5087.8930782927655,10.100000000000023
0.0,1731.0,101.0,2817.8999999999996,5057.430101528456,9.600000000000023
2.0,1470.0,10.0,384.0,5911.2207369945545,10.699999999999989
0.0,1673.0,166.0,5345.200000000001,5641.316040149144,8.300000000000011
2.0,1530.0,112.0,4524.8,6472.93750345641,9.0
2.0,1604.0,225.0,8122.5,6063.734588350827,9.5
2.0,1720.0,210.0,6279.0,5385.527566293863,10.800000000000011
0.0,1720.0,96.0,2908.8,5457.574757816188,9.900000000000034
0.0,1453.0,62.0,2932.6,7197.064138133344,9.699999999999989
0.0,1459.0,85.0,3986.5,7165.66915554847,9.900000000000034
1.0,1565.0,110.0,3971.0,5916.299645117859,9.200000000000045
2.0,2129.0,126.0,2356.2,4169.13430675043,10.600000000000023
0.0,1641.0,41.0,1246.3999999999999,5224.091591801394,9.599999999999966
0.0,1447.0,185.0,8713.5,7137.038774498756,11.199999999999989
0.0,1692.0,137.0,4082.6,5280.137604741437,10.800000000000011
0.0,1626.0,210.0,7707.000000000001,6249.0676109616015,10.699999999999989
1.0,1403.0,77.0,3465.0,6611.481739479719,10.699999999999989
1.0,1424.0,151.0,6598.700000000001,6516.584697390284,9.400000000000034
1.0,1441.0,63.0,2551.5,6111.497268660904,10.0
1.0,1293.0,49.0,2562.7,7081.55824823636,11.5
0.0,1445.0,155.0,7223.0,7051.51415049253,10.300000000000011
0.0,1542.0,188.0,7520.0,6459.114495780615,9.0
0.0,1548.0,25.0,805.0000000000001,5219.8190257925135,11.199999999999989
0.0,1507.0,225.0,8820.0,6186.256701840829,8.300000000000011
0.0,1457.0,48.0,1953.6000000000001,6209.871006620312,8.899999999999977
0.0,1772.0,52.0,1357.2,4843.204898480169,9.199999999999989
1.0,1471.0,67.0,2968.1,6824.094258299165,9.5
0.0,1545.0,165.0,6616.5,6487.860068560961,8.699999999999989
0.0,1553.0,2.0,67.0,5448.097619977859,10.899999999999977
2.0,1514.0,138.0,4899.0,5628.372678416354,8.900000000000034
0.0,1510.0,141.0,5456.700000000001,6119.508329927558,9.399999999999977
1.0,2639.0,21.0,252.0,3316.2652051293853,8.899999999999977
0.0,1668.0,77.0,2710.4,6148.473814193656,9.800000000000011
0.0,1657.0,37.0,1180.3,5535.3082320415115,8.699999999999989
0.0,1677.0,180.0,5616.0,5479.188915272886,10.699999999999989
0.0,1609.0,202.0,6403.4,5341.262525804782,9.099999999999966
0.0,1554.0,192.0,7872.0,6672.114477694003,11.400000000000034
1.0,1405.0,192.0,9139.2,7003.447782892606,11.100000000000023
0.0,1504.0,142.0,5964.0,6614.9374913986685,11.199999999999989
0.0,1869.0,163.0,4140.2,4971.319046893561,10.800000000000011
1.0,1553.0,112.0,3628.7999999999997,5269.204862306944,9.699999999999989
0.0,1642.0,195.0,6006.0,5296.055007519625,7.800000000000011
0.0,1504.0,4.0,172.0,6772.436003098637,11.200000000000045
0.0,1753.0,176.0,5086.4,5305.280817945667,8.0
1.0,1843.0,130.0,3354.0,4979.36152408675,10.300000000000011
0.0,1449.0,168.0,6753.6,6099.904791769159,10.400000000000034
0.0,1611.0,70.0,2464.0,5938.364097521571,9.5
0.0,1957.0,55.0,1215.5,4529.09799299875,9.700000000000045
0.0,1398.0,12.0,724.8,8842.452346499975,11.199999999999989
0.0,1487.0,164.0,6970.0,6618.026724174698,11.299999999999955
0.0,1355.0,209.0,10324.6,7009.626248444666,10.199999999999989
1.0,1521.0,119.0,4165.0,5574.756163795088,9.200000000000045
1.0,1688.0,33.0,1052.7,5638.865597879343,8.0
0.0,1446.0,155.0,7703.5,7525.810865380493,9.799999999999955
1.0,1988.0,136.0,2679.2,4101.202601604307,9.900000000000034
1.0,1299.0,48.0,2899.2,8216.270098786457,9.099999999999966
2.0,1422.0,134.0,6190.8,6879.7109202432175,11.399999999999977
0.0,1395.0,215.0,9395.5,6383.87335172714,11.0
0.0,1528.0,45.0,1700.9999999999998,6048.445504103356,10.0
0.0,1332.0,66.0,3491.4,7378.847161045563,9.399999999999977
0.0,1435.0,134.0,6003.2,6732.223617132686,11.5
0.0,1466.0,210.0,9030.0,6601.3239232331125,8.300000000000011
1.0,1353.0,182.0,9063.6,7055.954268109603,9.300000000000011
0.0,1534.0,129.0,5031.0,6264.964069788765,11.199999999999989
1.0,1422.0,115.0,6095.0,7892.309064348278,10.899999999999977
0.0,1739.0,30.0,789.0,4789.431304226224,11.5
1.0,1352.0,59.0,3274.5,7857.751545158791,8.899999999999977
0.0,1554.0,70.0,2527.0,5874.715430359841,11.5
2.0,1490.0,34.0,1349.8000000000002,6194.487674593235,10.899999999999977
1.0,1421.0,95.0,4940.0,7737.9521453019,8.5
0.0,1435.0,98.0,4390.4,6732.223617132686,9.5
2.0,1656.0,181.0,5574.8,5341.210165927222,10.800000000000011
1.0,1947.0,105.0,2278.5,4424.399181830114,10.900000000000034
0.0,1534.0,88.0,3335.2,6088.259954999851,10.699999999999989
0.0,1894.0,22.0,532.4,4799.809031958581,11.0
0.0,1427.0,180.0,7793.999999999999,6470.539421064169,11.0
0.0,1462.0,166.0,7636.0,7042.612971307359,11.200000000000045
0.0,1673.0,171.0,4941.9,5063.168744109014,10.800000000000011
0.0,1481.0,106.0,4441.4,6498.269212219855,9.600000000000023
2.0,1515.0,6.0,262.79999999999995,6948.888790475264,10.299999999999955
1.0,1378.0,165.0,8959.5,7835.69756473059,7.900000000000034
0.0,1452.0,196.0,8918.0,6918.415341735442,10.200000000000045
0.0,1655.0,146.0,4409.2,5233.998080635715,11.200000000000045
1.0,1402.0,185.0,9379.5,7443.626801562585,11.100000000000023
1.0,1495.0,148.0,6038.4,6387.486183278767,9.699999999999989
1.0,1298.0,10.0,572.0,7774.981050712212,11.199999999999989
1.0,1440.0,30.0,1284.0,6454.087947534871,10.5
0.0,1222.0,148.0,9886.4,8548.231722515779,8.199999999999989
1.0,1435.0,203.0,8850.800000000001,6551.896198816633,9.400000000000034
1.0,1571.0,61.0,2055.7000000000003,5544.1465793736115,9.800000000000011
1.0,1445.0,17.0,787.0999999999999,7006.118136648158,8.800000000000011
